STATION_NAME,DATE,PRCP
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030403,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030404,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030405,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030406,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030407,173
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030408,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030409,130
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030410,18
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030411,46
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030412,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030413,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030414,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030415,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030416,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030417,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030418,30
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030419,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030420,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030421,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030422,38
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030423,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030424,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030425,94
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030426,84
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030427,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030428,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030429,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030430,33
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030501,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030502,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030503,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030504,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030505,36
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030506,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030507,97
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030508,28
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030509,64
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030510,91
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030511,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030512,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030513,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030514,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030515,33
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030516,404
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030517,25
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030518,71
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030519,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030520,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030521,170
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030522,8
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030523,48
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030524,5
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030525,28
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030526,378
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030527,13
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030528,76
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030529,13
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030530,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030531,203
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030601,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030602,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030603,64
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030604,74
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030605,13
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030606,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030607,325
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030608,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030609,117
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030610,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030611,66
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030612,287
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030613,94
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030614,5
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030615,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030616,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030617,193
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030618,28
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030619,409
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030620,165
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030621,8
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030622,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030623,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030624,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030625,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030626,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030627,23
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030628,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030629,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030630,130
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030701,290
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030702,221
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030703,36
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030704,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030705,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030706,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030707,145
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030708,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030709,124
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030710,269
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030711,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030712,8
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030713,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030714,8
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030715,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030716,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030717,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030718,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030719,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030720,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030721,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030722,135
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030723,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030724,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030725,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030726,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030727,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030728,221
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030729,5
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030730,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030731,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030801,226
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030802,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030803,58
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030804,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030805,99
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030806,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030807,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030808,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030809,112
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030810,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030811,10
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030812,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030813,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030814,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030815,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030816,157
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030817,51
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030818,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030819,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030820,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030821,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030822,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030823,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030824,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030825,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030826,244
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030827,142
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030828,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030829,15
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030830,58
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030831,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030901,48
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030902,43
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030903,81
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030904,30
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030905,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030906,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030907,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030908,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030909,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030910,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030911,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030912,216
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030913,66
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030914,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030915,20
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030916,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030917,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030918,579
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030919,8
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030920,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030921,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030922,198
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030923,424
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030924,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030925,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030926,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030927,25
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030928,5
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030929,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030930,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031001,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031002,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031003,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031004,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031005,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031006,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031007,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031008,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031009,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031010,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031011,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031012,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031013,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031014,307
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031015,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031016,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031017,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031018,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031019,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031020,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031021,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031022,13
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031023,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031024,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031025,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031026,114
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031027,323
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031028,61
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031029,180
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031030,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031031,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031101,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031102,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031103,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031104,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031105,135
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031106,119
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031107,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031108,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031109,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031110,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031111,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031112,145
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031113,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031114,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031115,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031116,10
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031117,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031118,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031119,373
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031120,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031121,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031122,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031123,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031124,81
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031125,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031126,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031127,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031128,211
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031129,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031130,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031201,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031202,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031203,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031204,20
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031205,206
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031206,66
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031207,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031208,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031209,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031210,71
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031211,191
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031212,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031213,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031214,198
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031215,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031216,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031217,191
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031218,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031219,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031220,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031221,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031222,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031223,20
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031224,127
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031225,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031226,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031227,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031228,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031229,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031230,8
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031231,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040101,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040102,38
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040103,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040104,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040105,79
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040106,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040107,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040108,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040109,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040110,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040111,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040112,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040113,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040114,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040115,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040116,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040117,20
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040118,89
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040119,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040120,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040121,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040122,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040123,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040124,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040125,61
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040126,25
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040127,28
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040128,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040129,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040130,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040131,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040201,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040202,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040203,135
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040204,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040205,18
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040206,406
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040207,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040208,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040209,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040210,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040211,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040212,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040213,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040214,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040215,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040216,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040217,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040218,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040219,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040220,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040221,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040222,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040223,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040224,20
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040225,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040226,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040227,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040228,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040229,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040301,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040302,41
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040303,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040304,23
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040305,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040306,216
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040307,38
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040308,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040309,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040310,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040311,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040312,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040313,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040314,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040315,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040316,97
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040317,20
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040318,10
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040319,28
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040320,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040321,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040322,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040323,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040324,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040325,15
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040326,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040327,23
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040328,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040329,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040330,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040331,15
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040401,236
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040402,74
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040403,13
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040404,13
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040405,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040406,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040407,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040408,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040409,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040410,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040411,13
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040412,300
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040413,56
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040414,56
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040415,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040416,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040417,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040418,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040419,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040420,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040421,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040422,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040423,79
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040424,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040425,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040426,132
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040427,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040428,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040429,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040430,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040501,18
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040502,170
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040503,91
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040504,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040505,104
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040506,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040507,51
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040508,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040509,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040510,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040511,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040512,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040513,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040514,0
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040515,38
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040516,3
WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040517,5
